Module,Run_Type,Run_Start_ticks,Run_Start_sec,Unused1,Unused2
0,0x501,3191021589,1680641241,--,--
No,Ch,Hit,Time_H,Time_L,Energy
3567,1,0x110222,0,3640177320,2268
3568,0,0x110121,0,3640273608,1997
3569,1,0x110222,0,3640884136,2630
3570,0,0x110121,0,3641291752,2494
3571,1,0x110222,0,3641291848,758
3572,1,0x110222,0,3641322984,284
3573,0,0x110121,0,3641450152,2828
3574,0,0x110121,0,3642961512,3678
3575,0,0x110121,0,3643860008,1933
3576,1,0x110222,0,3644821000,361
3577,1,0x110222,0,3644985512,303
3578,0,0x110121,0,3646115208,282
3579,1,0x110222,0,3646287688,320
3580,0,0x110121,0,3647449128,315
3581,0,0x110121,0,3649941512,2860
3582,0,0x110121,0,3650648232,2022
3583,1,0x110222,0,3651430248,574
3584,1,0x110222,0,3651714760,422
3585,0,0x110121,0,3651766248,624
3586,1,0x110222,0,3651783400,676
3587,1,0x110222,0,3652135304,1462
3588,0,0x110121,0,3654364680,384
3589,1,0x110222,0,3655336712,2222
3590,1,0x110222,0,3655400584,2255
3591,0,0x110121,0,3656209288,538
3592,1,0x110222,0,3656209352,2218
3593,1,0x110222,0,3658294632,404
3594,1,0x110222,0,3658945896,767
3595,0,0x110121,0,3659236392,846
3596,1,0x110222,0,3662000328,743
3597,0,0x110121,0,3665317576,2667
3598,1,0x110222,0,3665317640,2790
3599,0,0x110121,0,3665419528,585
3600,1,0x110222,0,3666206568,670
3601,1,0x110222,0,3667038408,373
3602,1,0x110222,0,3667291752,2071
3603,1,0x110222,0,3667864200,1828
3604,0,0x110121,0,3668339592,2702
3605,1,0x110222,0,3669619560,1713
3606,0,0x110121,0,3669693256,3152
3607,1,0x110222,0,3669693448,390
3608,1,0x110222,0,3670213096,5815
3609,1,0x110222,0,3671164936,1147
3610,1,0x110222,0,3673946280,1953
3611,1,0x110222,0,3674137832,478
3612,1,0x110222,0,3675464616,834
3613,1,0x110222,0,3676086696,2182
3614,0,0x110121,0,3676728360,2827
3615,1,0x110222,0,3676977480,564
3616,1,0x110222,0,3677669960,2449
3617,1,0x110222,0,3678571304,1892
3618,0,0x110121,0,3679213384,667
3619,1,0x110222,0,3679249608,1115
3620,0,0x110121,0,3679322376,1848
3621,1,0x110222,0,3679676456,1300
3622,1,0x110222,0,3681664008,298
3623,1,0x110222,0,3683731848,503
3624,0,0x110121,0,3686247176,416
3625,1,0x110222,0,3688793544,2571
3626,1,0x110222,0,3689810952,1388
3627,1,0x110222,0,3690002760,725
3628,1,0x110222,0,3690512968,751
3629,0,0x110121,0,3690589960,749
3630,0,0x110121,0,3695581096,698
3631,1,0x110222,0,3696027048,477
3632,1,0x110222,0,3698417800,1185
3633,1,0x110222,0,3698474984,605
3634,0,0x110121,0,3698577192,440
3635,0,0x110121,0,3698638408,1290
3636,1,0x110222,0,3698638472,1582
3637,0,0x110121,0,3699843944,412
3638,0,0x110121,0,3701572648,1065
3639,1,0x110222,0,3702440296,2206
3640,1,0x110222,0,3704866728,392
3641,1,0x110222,0,3707041224,4332
3642,0,0x110121,0,3707254600,3641
3643,1,0x110222,0,3714421064,2277
3644,1,0x110222,0,3715060712,304
3645,1,0x110222,0,3716053064,1162
3646,1,0x110222,0,3717451976,939
3647,1,0x110222,0,3718530344,2675
3648,0,0x110121,0,3721585736,2781
3649,1,0x110222,0,3721585800,1806
3650,1,0x110222,0,3721671368,410
3651,1,0x110222,0,3722233096,1526
3652,1,0x110222,0,3723783752,1866
3653,1,0x110222,0,3724793832,613
3654,1,0x110222,0,3724817384,2634
3655,0,0x110121,0,3726676776,273
3656,1,0x110222,0,3727330248,2259
3657,0,0x110121,0,3727461640,434
3658,0,0x110121,0,3729374856,503
3659,1,0x110222,0,3729374920,2120
3660,0,0x110121,0,3730193416,1053
3661,0,0x110121,0,3731415304,1643
3662,0,0x110121,0,3731494184,1187
3663,1,0x110222,0,3731494248,2336
3664,1,0x110222,0,3731579144,520
3665,0,0x110121,0,3732236456,1379
3666,1,0x110222,0,3732236584,453
3667,0,0x110121,0,3735551592,707
3668,1,0x110222,0,3736557768,2375
3669,0,0x110121,0,3736936552,2398
3670,1,0x110222,0,3736936648,619
3671,0,0x110121,0,3737987528,277
3672,0,0x110121,0,3740355368,585
3673,1,0x110222,0,3740355464,901
3674,1,0x110222,0,3743575976,1788
3675,1,0x110222,0,3744014472,2305
3676,1,0x110222,0,3744326952,1515
3677,1,0x110222,0,3744374792,320
3678,1,0x110222,0,3745893000,309
3679,0,0x110121,0,3748440584,1559
3680,0,0x110121,0,3749306120,768
3681,0,0x110121,0,3751042792,637
3682,1,0x110222,0,3755118824,306
3683,1,0x110222,0,3757660168,1874
3684,0,0x110121,0,3760083752,600
3685,0,0x110121,0,3761282728,574
3686,0,0x110121,0,3762487880,1886
3687,1,0x110222,0,3762562280,2290
3688,0,0x110121,0,3762855624,3179
3689,1,0x110222,0,3763255528,3929
3690,0,0x110121,0,3763508616,3128
3691,1,0x110222,0,3764771784,1598
3692,0,0x110121,0,3767474376,974
3693,1,0x110222,0,3767474440,1723
3694,1,0x110222,0,3769138024,608
3695,0,0x110121,0,3770206344,4723
3696,0,0x110121,0,3770621480,1647
3697,1,0x110222,0,3771558824,2543
3698,1,0x110222,0,3771856488,2354
3699,0,0x110121,0,3773484584,1171
3700,1,0x110222,0,3773865000,1548
3701,1,0x110222,0,3774309576,1811
3702,1,0x110222,0,3774470920,438
3703,0,0x110121,0,3775690376,271
3704,1,0x110222,0,3779386056,359
3705,0,0x110121,0,3780089992,594
3706,1,0x110222,0,3780090024,1948
3707,1,0x110222,0,3780259912,1294
3708,1,0x110222,0,3781644232,1753
3709,0,0x110121,0,3783303688,1963
3710,1,0x110222,0,3783303816,449
3711,0,0x110121,0,3783872744,1369
3712,0,0x110121,0,3783912296,3443
3713,0,0x110121,0,3784891528,1902
3714,1,0x110222,0,3784911720,2383
3715,0,0x110121,0,3786440520,424
3716,1,0x110222,0,3790875528,818
3717,1,0x110222,0,3792935656,317
3718,0,0x110121,0,3793723336,447
3719,1,0x110222,0,3794105800,2341
3720,1,0x110222,0,3795561608,331
3721,0,0x110121,0,3795605832,855
3722,1,0x110222,0,3795605928,661
3723,0,0x110121,0,3798141704,3573
3724,0,0x110121,0,3799404552,1654
3725,0,0x110121,0,3800192872,2735
3726,0,0x110121,0,3800372392,2750
3727,0,0x110121,0,3800718888,919
3728,1,0x110222,0,3800718984,518
3729,1,0x110222,0,3801429256,349
3730,0,0x110121,0,3802721736,2078
3731,1,0x110222,0,3802721832,1246
3732,0,0x110121,0,3802811272,360
3733,1,0x110222,0,3803038856,2335
3734,0,0x110121,0,3803899976,705
3735,1,0x110222,0,3803996840,841
3736,0,0x110121,0,3805142760,259
3737,1,0x110322,0,3805142728,3351
3738,1,0x110222,0,3805455016,820
3739,1,0x110222,0,3805922504,313
3740,1,0x110222,0,3806081064,309
3741,0,0x110121,0,3806112168,300
3742,0,0x110121,0,3808083400,2111
3743,1,0x110222,0,3808083464,2685
3744,1,0x110222,0,3808215560,751
3745,0,0x110121,0,3808401768,2041
3746,1,0x110222,0,3809673352,757
3747,0,0x110121,0,3809815816,2872
3748,1,0x110222,0,3810805832,553
3749,0,0x110121,0,3811710600,4245
3750,1,0x110222,0,3812202376,2422
3751,1,0x110222,0,3812762600,881
3752,1,0x110222,0,3813214856,2327
3753,1,0x110222,0,3813255464,1879
3754,0,0x110121,0,3814187368,2660
3755,0,0x110121,0,3815032328,546
3756,1,0x110222,0,3815125128,1641
3757,1,0x110222,0,3818939016,2187
3758,0,0x110121,0,3819638920,2818
3759,1,0x110222,0,3819911752,2472
3760,0,0x110121,0,3821045384,763
3761,1,0x110222,0,3821329128,636
3762,0,0x110121,0,3821993384,3178
3763,0,0x110121,0,3823033448,2542
3764,1,0x110222,0,3823033608,509
3765,1,0x110222,0,3823317608,2750
3766,1,0x110222,0,3823992936,410
3767,1,0x110222,0,3827142408,872
3768,0,0x110121,0,3830676008,3150
3769,0,0x110121,0,3830723432,1447
3770,1,0x110222,0,3830723592,373
3771,0,0x110121,0,3832338664,1624
3772,1,0x110222,0,3835706344,2650
3773,1,0x110222,0,3836115656,2264
3774,1,0x110222,0,3837121608,2592
3775,1,0x110222,0,3837399816,1328
3776,1,0x110222,0,3837555144,1909
3777,1,0x110222,0,3840686472,2675
3778,0,0x110121,0,3841662280,256
3779,1,0x110222,0,3843850856,362
3780,1,0x110222,0,3845766952,2516
3781,1,0x110222,0,3845909832,4870
3782,0,0x110121,0,3847247816,449
3783,0,0x110121,0,3853874632,3466
3784,0,0x110121,0,3854022568,2675
3785,1,0x110222,0,3854022632,1856
3786,1,0x110222,0,3855263112,2650
3787,1,0x110222,0,3855611176,2297
3788,0,0x110121,0,3858263784,1467
3789,1,0x110222,0,3858263880,1574
3790,1,0x110222,0,3859099624,3352
3791,1,0x110222,0,3861189000,743
3792,0,0x110121,0,3862484008,572
3793,1,0x110222,0,3862910056,2159
3794,0,0x110121,0,3863719272,2443
3795,1,0x110222,0,3864615784,1382
3796,0,0x110121,0,3865835688,1987
3797,1,0x110222,0,3865835816,640
3798,1,0x110222,0,3867353352,2413
3799,1,0x110222,0,3867438792,395
3800,1,0x110222,0,3868831624,2304
3801,0,0x110121,0,3869283432,763
3802,1,0x110222,0,3869283528,718
3803,1,0x110222,0,3869372168,6253
3804,1,0x110222,0,3869756232,263
3805,1,0x110222,0,3875738664,1327
3806,0,0x110121,0,3877087016,1027
3807,0,0x110321,0,3877520904,637
3808,1,0x110222,0,3877520936,2438
3809,1,0x110222,0,3878461608,2299
3810,1,0x110222,0,3879366472,588
3811,0,0x110121,0,3880063272,3198
3812,0,0x110121,0,3883983656,1503
3813,1,0x110222,0,3884392968,1051
3814,0,0x110121,0,3885098888,1204
3815,0,0x110121,0,3885178280,2787
3816,1,0x110222,0,3885202024,664
3817,0,0x110121,0,3886806344,461
3818,1,0x110222,0,3887280520,2361
3819,0,0x110121,0,3888160296,2206
3820,0,0x110121,0,3888828872,450
3821,1,0x110222,0,3888923208,360
3822,1,0x110222,0,3890461800,464
3823,1,0x110222,0,3890571432,460
3824,0,0x110121,0,3892124776,255
3825,0,0x110121,0,3892643720,705
3826,1,0x110222,0,3893051272,1442
3827,0,0x110121,0,3894012616,2671
3828,0,0x110121,0,3894779272,2650
3829,1,0x110222,0,3895251848,2300
3830,0,0x110121,0,3895323912,2843
3831,1,0x110222,0,3895453864,2671
3832,1,0x110222,0,3896819016,735
3833,0,0x110121,0,3897222472,1580
3834,0,0x110121,0,3899396808,437
3835,0,0x110121,0,3900082536,1988
3836,0,0x110121,0,3900241576,2948
3837,0,0x110121,0,3900387688,384
3838,1,0x110222,0,3905376264,814
3839,1,0x110222,0,3905699176,397
3840,0,0x110121,0,3910555944,588
3841,0,0x110121,0,3913280328,623
3842,1,0x110222,0,3915024264,386
3843,0,0x110121,0,3915708904,388
3844,0,0x110121,0,3916092040,583
3845,0,0x110121,0,3916476840,529
3846,1,0x110222,0,3916536008,2597
3847,1,0x110222,0,3917888968,3420
3848,0,0x110121,0,3925230760,249
3849,0,0x110121,0,3925495208,585
3850,1,0x110222,0,3925592008,3163
3851,0,0x110121,0,3926992104,519
3852,0,0x110121,0,3927920072,3143
3853,0,0x110121,0,3931363496,217
3854,1,0x110222,0,3932734408,304
3855,0,0x110121,0,3933661064,599
3856,0,0x110121,0,3935270504,558
3857,1,0x110222,0,3940276808,1280
3858,0,0x110121,0,3942614600,1284
3859,1,0x110222,0,3942762696,2032
3860,0,0x110121,0,3942805928,2776
3861,0,0x110121,0,3945339880,4048
3862,0,0x110121,0,3946522536,2137
3863,0,0x110121,0,3947503976,245
3864,1,0x110222,0,3949623272,2104
3865,0,0x110121,0,3949822856,2786
3866,1,0x110222,0,3951631560,451
3867,0,0x110121,0,3951667080,3137
3868,1,0x110222,0,3953577768,417
3869,0,0x110121,0,3957469256,2396
3870,1,0x110222,0,3960201256,1199
3871,0,0x110121,0,3960491272,1529
3872,1,0x110222,0,3961331336,553
3873,0,0x110121,0,3961366344,3101
3874,0,0x110121,0,3961721128,2394
3875,1,0x110222,0,3961985704,480
3876,1,0x110222,0,3963620680,665
3877,1,0x110222,0,3965848520,1207
3878,0,0x110121,0,3967444008,708
3879,1,0x110222,0,3969162344,680
3880,0,0x110121,0,3970187368,2783
3881,1,0x110222,0,3970864456,1117
3882,0,0x110121,0,3971423304,2835
3883,1,0x110222,0,3972788072,1048
3884,1,0x110222,0,3974194696,479
3885,0,0x110121,0,3974800680,657
3886,1,0x110222,0,3974803016,442
3887,1,0x110222,0,3975175656,477
3888,0,0x110121,0,3975302600,537
3889,0,0x110121,0,3977141608,506
3890,0,0x110121,0,3977522760,1678
3891,1,0x110222,0,3978857992,1520
3892,0,0x110121,0,3978919944,628
3893,1,0x110222,0,3979966888,2681
3894,1,0x110222,0,3983775816,1138
3895,1,0x110222,0,3984838088,983
3896,0,0x110121,0,3985192104,1000
3897,0,0x110121,0,3985541480,264
3898,0,0x110121,0,3993589672,3204
3899,1,0x110222,0,3989835208,2328
3900,1,0x110222,0,3991638600,410
3901,1,0x110222,0,3992098824,853
3902,1,0x110222,0,3994493160,4720
3903,1,0x110222,0,3995927304,340
3904,1,0x110222,0,3996452776,1604
3905,1,0x110222,0,3997139656,4747
3906,1,0x110222,0,3999979176,903
3907,1,0x110222,0,4001066248,703
3908,0,0x110121,0,4001186344,1313
3909,1,0x110222,0,4002150504,503
3910,0,0x110121,0,4002342120,2648
3911,0,0x110121,0,4003333288,2148
3912,1,0x110222,0,4003743624,492
3913,0,0x110121,0,4004217864,1663
3914,0,0x110121,0,4004892872,316
3915,1,0x110222,0,4005055688,1660
3916,1,0x110222,0,4007824072,431
3917,0,0x110121,0,4008135112,1765
3918,1,0x110222,0,4008135240,517
3919,0,0x110121,0,4008249032,1514
3920,0,0x110121,0,4009378248,1750
3921,1,0x110222,0,4009378376,478
3922,1,0x110222,0,4009627880,2640
3923,1,0x110222,0,4010023336,2654
3924,1,0x110222,0,4011204488,2466
3925,1,0x110222,0,4012598120,646
3926,0,0x110121,0,4012998376,1656
3927,1,0x110222,0,4013419208,4183
3928,1,0x110222,0,4014090440,2341
3929,1,0x110222,0,4014828872,1195
3930,1,0x110222,0,4015111112,1779
3931,0,0x110121,0,4015371688,801
3932,1,0x110222,0,4015717672,599
3933,1,0x110222,0,4017172936,759
3934,1,0x110222,0,4024071528,2126
3935,1,0x110222,0,4025316328,1101
3936,0,0x110121,0,4027451304,3686
3937,0,0x110121,0,4027673896,692
3938,0,0x110121,0,4027830440,1491
3939,1,0x110222,0,4029282888,369
3940,1,0x110222,0,4030234600,576
3941,0,0x110121,0,4030833032,1742
3942,1,0x110222,0,4032150056,2450
3943,0,0x110121,0,4033208648,534
3944,0,0x110121,0,4034494088,2076
3945,1,0x110222,0,4034494152,2283
3946,1,0x110222,0,4034794120,366
3947,0,0x110121,0,4035809992,426
3948,1,0x110222,0,4036400840,4785
3949,0,0x110121,0,4037253288,3292
3950,0,0x110121,0,4038618952,786
3951,1,0x110222,0,4041384488,346
3952,1,0x110222,0,4041412008,2274
3953,0,0x110121,0,4041427336,2856
3954,1,0x110222,0,4041540232,3008
3955,0,0x110121,0,4042684904,2966
3956,1,0x110222,0,4045971816,2285
3957,0,0x110121,0,4047218984,704
3958,1,0x110222,0,4047219048,2197
3959,0,0x110121,0,4050107944,2181
3960,1,0x110222,0,4051558856,399
3961,0,0x110121,0,4053688488,3147
3962,1,0x110222,0,4053688552,2188
3963,1,0x110222,0,4055795304,399
3964,1,0x110222,0,4056104936,352
3965,1,0x110222,0,4056371144,2295
3966,1,0x110222,0,4056517608,4640
3967,1,0x110222,0,4058706440,1474
3968,1,0x110222,0,4059552232,2575
3969,1,0x110222,0,4059628648,2677
3970,0,0x110121,0,4060966472,2840
3971,0,0x110121,0,4063431112,1606
3972,1,0x110222,0,4064135944,2415
3973,0,0x110121,0,4066372744,1781
3974,0,0x110121,0,4066570888,3150
3975,1,0x110222,0,4068752392,2917
3976,1,0x110222,0,4069205096,2409
3977,0,0x110121,0,4069283528,261
3978,1,0x110222,0,4071784424,295
3979,1,0x110222,0,4071849096,975
3980,0,0x110121,0,4072638888,2830
3981,1,0x110222,0,4072689256,670
3982,1,0x110222,0,4073056648,341
3983,0,0x110121,0,4073090632,2114
3984,1,0x110222,0,4073090760,616
3985,0,0x110121,0,4075543496,2768
3986,0,0x110121,0,4077470088,993
3987,0,0x110121,0,4080286376,2167
3988,1,0x110222,0,4080415912,1375
3989,1,0x110222,0,4080921768,711
3990,1,0x110222,0,4081248264,1891
3991,1,0x110222,0,4082693352,752
3992,0,0x110121,0,4083298088,328
3993,1,0x110222,0,4083755272,1961
3994,1,0x110222,0,4084044264,2311
3995,1,0x110222,0,4085711176,2438
3996,0,0x110121,0,4086100168,1935
3997,1,0x110222,0,4086100296,421
3998,0,0x110121,0,4089471656,2131
3999,1,0x110222,0,4089471784,531
4000,0,0x110121,0,4090450408,2955
4001,1,0x110222,0,4095332456,2949
4002,1,0x110222,0,4098142792,1089
4003,1,0x110222,0,4098150056,3022
4004,0,0x110121,0,4101280680,367
4005,1,0x110222,0,4102420840,654
4006,0,0x110121,0,4102782248,1701
4007,1,0x110222,0,4102782344,706
4008,1,0x110222,0,4103856648,350
4009,0,0x110121,0,4103879016,318
4010,1,0x110222,0,4104658824,4239
4011,1,0x110222,0,4105259304,2419
4012,0,0x110121,0,4107369000,968
4013,0,0x110121,0,4107472712,3201
4014,1,0x110222,0,4107472776,2376
4015,0,0x110121,0,4107835624,2419
4016,1,0x110222,0,4108902792,1499
4017,0,0x110121,0,4108933288,1179
4018,0,0x110121,0,4109958344,938
4019,1,0x110222,0,4112661416,412
4020,1,0x110222,0,4113778952,337
4021,1,0x110222,0,4117137800,1782
4022,1,0x110222,0,4117856648,2633
4023,1,0x110222,0,4117930024,379
4024,0,0x110121,0,4118810152,1328
4025,1,0x110222,0,4119253704,573
4026,0,0x110121,0,4119727240,2749
4027,1,0x110222,0,4120572232,481
4028,0,0x110121,0,4120851592,1801
4029,1,0x110222,0,4121588648,3793
4030,1,0x110222,0,4123148456,726
4031,0,0x110121,0,4123165416,1018
4032,1,0x110222,0,4125342088,1353
4033,1,0x110222,0,4125362792,2144
4034,0,0x110121,0,4127723400,531
4035,1,0x110222,0,4127723464,1396
4036,1,0x110222,0,4127991144,3005
4037,1,0x110222,0,4130380392,1202
4038,0,0x110121,0,4133908552,627
4039,1,0x110222,0,4134180712,409
4040,1,0x110222,0,4134708968,2368
4041,1,0x110222,0,4136458088,2346
4042,0,0x110121,0,4138480424,1906
4043,1,0x110222,0,4138480520,974
4044,0,0x110121,0,4139283400,3074
4045,0,0x110121,0,4140392776,643
4046,0,0x110121,0,4141049384,3202
4047,0,0x110121,0,4141715240,2169
4048,0,0x110121,0,4147967720,1172
4049,0,0x110121,0,4149900328,371
4050,1,0x110222,0,4150139080,307
4051,0,0x110121,0,4150365480,813
4052,1,0x110222,0,4150540520,1077
4053,1,0x110222,0,4151089128,672
4054,1,0x110222,0,4152002920,307
4055,0,0x110121,0,4152563048,1846
4056,1,0x110222,0,4152887016,348
4057,0,0x110121,0,4153565672,854
4058,1,0x110222,0,4153565736,1753
4059,0,0x110121,0,4154253768,731
4060,1,0x110222,0,4157363560,2359
4061,1,0x110222,0,4158280072,1507
4062,1,0x110222,0,4158701800,2285
4063,0,0x110121,0,4159093416,1643
4064,1,0x110222,0,4159155976,2675
4065,1,0x110222,0,4159860776,442
4066,0,0x110121,0,4160916168,1651
4067,0,0x110121,0,4161284680,2165
4068,1,0x110222,0,4161284808,569
4069,1,0x110222,0,4162076424,1580
4070,0,0x110121,0,4162649448,515
4071,1,0x110222,0,4162649544,638
4072,1,0x110222,0,4163435784,2305
4073,0,0x110121,0,4164221864,274
4074,1,0x110222,0,4165105640,441
4075,1,0x110222,0,4165462920,2648
4076,0,0x110121,0,4166541160,960
4077,1,0x110222,0,4167713448,685
4078,0,0x110121,0,4167836104,285
4079,1,0x110222,0,4167836872,2017
4080,0,0x110121,0,4168685160,270
4081,0,0x110121,0,4170437224,3087
4082,1,0x110222,0,4171219400,955
4083,0,0x110121,0,4171911304,962
4084,0,0x110121,0,4172007176,3314
4085,1,0x110222,0,4172299560,2401
4086,1,0x110222,0,4173492616,1776
4087,1,0x110222,0,4174064456,318
4088,1,0x110222,0,4174205576,2550
4089,0,0x110121,0,4176785128,1459
4090,0,0x110121,0,4178798152,1540
4091,1,0x110222,0,4180785064,502
4092,0,0x110121,0,4183162728,3093
4093,1,0x110222,0,4183381608,2666
4094,0,0x110121,0,4184288680,1615
4095,0,0x110121,0,4188085576,2767
4096,0,0x110121,0,4190106280,1001
4097,1,0x110222,0,4190106408,465
4098,1,0x110222,0,4192365512,1039
4099,1,0x110222,0,4194141416,2993
4100,0,0x110121,0,4194947112,687
4101,1,0x110222,0,4195348488,2159
4102,0,0x110121,0,4196036104,1807
4103,1,0x110222,0,4196036232,801
4104,0,0x110121,0,4196231016,1668
4105,1,0x110222,0,4196325032,729
4106,0,0x110121,0,4197115048,630
4107,1,0x110222,0,4198524712,2442
4108,0,0x110121,0,4199877768,2815
4109,1,0x110222,0,4199877928,384
4110,0,0x110121,0,4200598792,1885
4111,1,0x110222,0,4202087080,987
4112,0,0x110121,0,4205141192,1605
4113,1,0x110222,0,4205141256,2099
4114,1,0x110222,0,4205408232,1047
4115,0,0x110121,0,4206566120,2608
4116,1,0x110222,0,4206566248,889
4117,1,0x110222,0,4208122408,1396
4118,1,0x110222,0,4208950152,1052
4119,1,0x110222,0,4209333992,651
4120,0,0x110121,0,4209797192,846
4121,1,0x110222,0,4213947400,486
4122,1,0x110222,0,4214724616,731
4123,1,0x110222,0,4214792904,3665
4124,0,0x110121,0,4216356968,3045
4125,0,0x110121,0,4218426088,1176
4126,1,0x110222,0,4218598056,1185
4127,1,0x110222,0,4219249160,2865
4128,0,0x110121,0,4219954568,2883
4129,1,0x110222,0,4219954664,1655
4130,1,0x110222,0,4220578568,344
4131,1,0x110222,0,4220755112,672
4132,1,0x110222,0,4221891816,632
4133,1,0x110222,0,4223089544,2634
4134,1,0x110222,0,4223153992,2381
4135,1,0x110222,0,4224044712,495
4136,0,0x110121,0,4224154824,739
4137,1,0x110222,0,4224154920,956
4138,0,0x110121,0,4224532040,1786
4139,1,0x110222,0,4224703592,2158
4140,1,0x110222,0,4225374216,2310
4141,1,0x110222,0,4225698344,398
4142,1,0x110222,0,4226753704,2377
4143,1,0x110222,0,4228766088,498
4144,0,0x110121,0,4229206824,1995
4145,1,0x110222,0,4229206920,925
4146,0,0x110121,0,4229614024,3137
4147,0,0x110121,0,4232746504,1920
4148,1,0x110222,0,4233200104,683
4149,1,0x110222,0,4233370376,519
4150,0,0x110121,0,4234675144,3036
4151,0,0x110121,0,4234923880,1933
4152,1,0x110222,0,4240182344,3315
4153,1,0x110222,0,4240258888,359
4154,1,0x110222,0,4241112008,389
4155,1,0x110222,0,4241350600,550
4156,0,0x110121,0,4241752232,377
4157,1,0x110222,0,4241834056,487
4158,1,0x110222,0,4242152104,340
4159,1,0x110222,0,4242195144,733
4160,1,0x110222,0,4242680552,2428
4161,1,0x110222,0,4243175976,1670
4162,0,0x110121,0,4246695688,2033
4163,0,0x110121,0,4246833480,372
4164,0,0x110121,0,4248929544,1829
4165,1,0x110222,0,4249009128,1516
4166,0,0x110121,0,4250736456,3360
4167,0,0x110121,0,4251980520,1105
4168,0,0x110121,0,4253994664,764
4169,1,0x110222,0,4254453064,2345
4170,1,0x110222,0,4257476744,2570
4171,0,0x110121,0,4258083336,3104
4172,1,0x110222,0,4258108520,991
4173,0,0x110121,0,4258721288,473
4174,1,0x110222,0,4258756232,2297
4175,1,0x110222,0,4259236392,501
4176,0,0x110121,0,4259647240,2683
4177,1,0x110222,0,4259647336,1311
4178,1,0x110222,0,4261954312,797
4179,1,0x110222,0,4262505480,1558
4180,1,0x110222,0,4262933160,477
4181,0,0x110121,0,4263417064,2388
4182,1,0x110222,0,4263707016,556
4183,0,0x110121,0,4264046504,480
4184,1,0x110222,0,4264476360,510
4185,1,0x110222,0,4265837960,2511
4186,1,0x110222,0,4266568424,1166
4187,0,0x110121,0,4269274632,2804
4188,1,0x110222,0,4269274696,1838
4189,1,0x110222,0,4273133288,2285
4190,0,0x110121,0,4273178440,3074
4191,1,0x110222,0,4273178536,1850
4192,1,0x110222,0,4277427368,497
4193,1,0x110222,0,4278374536,303
4194,1,0x110222,0,4278769704,1288
4195,1,0x110222,0,4279295816,1293
